date,location,hits,keyword,geo,gprop
2019-05-01 2019-06-01,Kalmykia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kaluga Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Komi Republic,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kostroma Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Republic of Karelia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kursk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Krasnoyarsk Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Leningrad Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Lipetsk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Magadan Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Mari El Republic,,навальный отравление,RU,web
2019-05-01 2019-06-01,Mordovia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Moscow Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Moscow,,навальный отравление,RU,web
2019-05-01 2019-06-01,Murmansk Oblast,,навальный отравление,RU,web
